week,year,Stab,Elite,Loyal,Info,Morale,Protest,Fiscal,CPI,Infl,EStress,Repr,Troops,Displaced,War,Sanctions,OilPrice,OilRevIndex
34,0.653846153846154,1,0.61031773387383,0,1,0,0.0469236823485898,0,138.117283753039,0.486,0.920707583983532,0.2352,0.583019883846517,1.75266561835572,0.8,0.85,1.4,0.30184
35,0.673076923076923,1,0.610587636297124,0,1,0,0.0443345286613361,0,139.408149135808,0.486,0.920707583983532,0.2352,0.58570661128034,1.79708773657161,0.8,0.85,1.4,0.30184
36,0.692307692307692,1,0.610843023833946,0,1,0,0.041780964700303,0,140.711079145038,0.486,0.920707583983532,0.2352,0.588221388158398,1.84120778506732,0.8,0.85,1.4,0.30184
37,0.711538461538462,1,0.611085441075377,0,1,0,0.0392625765300473,0,142.026186538586,0.486,0.920707583983532,0.2352,0.590575219316261,1.88502680556415,0.8,0.85,1.4,0.30184
38,0.730769230769231,1,0.611316243990439,0,1,0,0.0367789528090512,0,143.353585128159,0.486,0.920707583983532,0.2352,0.59277840528002,1.92854586754626,0.8,0.85,1.4,0.30184
39,0.75,1,0.611536623326202,0,1,0,0.0343296848444991,0,144.693389789164,0.486,0.920707583983532,0.2352,0.594840587342099,1.97176606727774,0.8,0.85,1.4,0.30184
40,0.769230769230769,1,0.611747625096084,0,1,0,0.0319143666442753,0,146.045716470655,0.486,0.920707583983532,0.2352,0.596770789752204,2.01468852683728,0.8,0.85,1.4,0.30184
41,0.788461538461538,1,0.611950168519564,0,1,0,0.0295325949662453,0,147.410682205362,0.486,0.920707583983532,0.2352,0.598577459208063,2.05731439317064,0.8,0.85,1.4,0.30184
42,0.807692307692308,1,0.612145061731148,0,1,0,0.0271839693648856,0,148.788405119819,0.486,0.920707583983532,0.2352,0.600268501818747,2.09964483716069,0.8,0.85,1.4,0.30184
43,0.826923076923077,1,0.612333015536636,0,1,0,0.0248680922353232,0,150.179004444593,0.486,0.920707583983532,0.2352,0.601851317702348,2.14168105271507,0.8,0.85,1.4,0.30184
44,0.846153846153846,1,0.612514655460011,0,1,0,0.0225845688548497,0,151.582600524595,0.486,0.920707583983532,0.2352,0.603332833369397,2.18342425587142,0.8,0.85,1.4,0.30184
45,0.865384615384615,1,0.612690532293857,0,1,0,0.0203330074219715,0,152.999314829497,0.486,0.920707583983532,0.2352,0.604719532033756,2.22487568392002,0.8,0.85,1.4,0.30184
46,0.884615384615385,1,0.612861131339622,0,1,0,0.0181130190930571,0,154.42926996425,0.486,0.920707583983532,0.2352,0.606017481983595,2.26603659454377,0.8,0.85,1.4,0.30184
47,0.903846153846154,1,0.613026880500798,0,1,0,0.0159242180166445,0,155.872589679685,0.486,0.920707583983532,0.2352,0.607232363136645,2.30690826497547,0.8,0.85,1.4,0.30184
48,0.923076923076923,1,0.613188157371717,0,1,0,0.0137662213654679,0,157.32939888323,0.486,0.920707583983532,0.2352,0.6083694918959,2.34749199117226,0.8,0.85,1.4,0.30184
49,0.942307692307692,1,0.61334529544689,0,1,0,0.0116386493662649,0,158.799823649716,0.486,0.920707583983532,0.2352,0.609433844414562,2.38778908700702,0.8,0.85,1.4,0.30184
50,0.961538461538462,1,0.613498589560216,0,1,0,0.00954112532742304,0,160.283991232288,0.486,0.920707583983532,0.2352,0.61043007837203,2.42780088347674,0.8,0.85,1.4,0.30184
51,0.980769230769231,1,0.613648300649782,0,1,0,0.00747327566452463,0,161.78203007342,0.486,0.920707583983532,0.2352,0.61136255335622,2.46752872792766,0.8,0.85,1.4,0.30184
