week,year,Stab,Elite,Loyal,Info,Morale,Protest,Fiscal,CPI,Infl,EStress,Repr,Troops,Displaced,War,Sanctions,OilPrice,OilRevIndex
108,2.07692307692308,0.843331673289091,0.573325493167428,0,1,0,0.112587057962747,0,273.06351999989,0.474,0.910356860068493,0.1848,0.573879019010493,4.58421309269856,0.7,0.9,1.35,0.31671
109,2.09615384615385,0.840679095354889,0.57270841477194,0,1,0,0.113216037061083,0,275.55259900912,0.474,0.910356860068493,0.1848,0.573872398850853,4.60801340453756,0.7,0.9,1.35,0.31671
110,2.11538461538462,0.83805044909102,0.57209559930353,0,1,0,0.11384294292854,0,278.064366930857,0.474,0.910356860068493,0.1848,0.573866182520951,4.63165445589295,0.7,0.9,1.35,0.31671
111,2.13461538461538,0.835445831639714,0.571487152646116,0,1,0,0.114467725075714,0,280.599030583265,0.474,0.910356860068493,0.1848,0.573860345387173,4.65513768018252,0.7,0.9,1.35,0.31671
112,2.15384615384615,0.832865313211954,0.570883170385266,0,1,0,0.11509033401218,0,283.156798669736,0.474,0.910356860068493,0.1848,0.573854864318556,4.67846449292204,0.7,0.9,1.35,0.31671
113,2.17307692307692,0.830308938855592,0.570283738377288,0,1,0,0.115710721303258,0,285.737881796071,0.474,0.910356860068493,0.1848,0.573849717595124,4.7016362919288,0.7,0.9,1.35,0.31671
114,2.19230769230769,0.827776730129501,0.569688933293427,0,1,0,0.116328839619875,0,288.342492487828,0.474,0.910356860068493,0.1848,0.573844884821821,4.72465445752701,0.7,0.9,1.35,0.31671
115,2.21153846153846,0.82526868668833,0.569098823139879,0,1,0,0.11694464278202,0,290.970845207813,0.474,0.910356860068493,0.1848,0.57384034684769,4.74752035275487,0.7,0.9,1.35,0.31671
116,2.23076923076923,0.822784787782233,0.56851346775433,0,1,0,0.117558085796232,0,293.623156373746,0.474,0.910356860068493,0.1848,0.573836085689981,4.77023532357287,0.7,0.9,1.35,0.31671
117,2.25,0.82032499367572,0.567932919279762,0,1,0,0.118169124887568,0,296.299644376076,0.474,0.910356860068493,0.1848,0.573832084462892,4.79280069907319,0.7,0.9,1.35,0.31671
118,2.26923076923077,0.817889246989599,0.56735722261628,0,1,0,0.118777717526446,0,299.000529595965,0.474,0.910356860068493,0.1848,0.573828327310656,4.81521779168987,0.7,0.9,1.35,0.31671
119,2.28846153846154,0.815477473969783,0.566786415851717,0,1,0,0.11938382245075,0,301.726034423436,0.474,0.910356860068493,0.1848,0.573824799344706,4.83748789740948,0.7,0.9,1.35,0.31671
