Tcrit,elite_fracture_prob,time_to_elite_fracture,weeks_below_elite_crit,avg_loyal,peak_protest,end_displaced_m,mean_elite,min_elite,mean_stab,min_stab
15.0,1.0,32.0,124.0,0.020771754042645457,1.0,2.320954667959,0.34769199140917745,0.3144668638262306,0.05567863222769642,0.0
30.0,1.0,47.0,109.0,0.016288665584190898,1.0,2.1391116458960457,0.35414134157103294,0.2958092905108475,0.10729544203119186,0.0
20.0,1.0,34.0,122.0,0.021963175714333913,1.0,2.7741101471202323,0.33431539649850844,0.29254519465960516,0.06834709730924314,0.0
22.0,1.0,35.0,121.0,0.01803779248512604,1.0,3.086794549620248,0.3363508331367355,0.2916031039399243,0.07319410173148491,0.0
24.0,1.0,38.0,118.0,0.015608636984022298,1.0,2.4128965769203465,0.3363824209581316,0.28639083825645545,0.08846791635793454,0.0
60.0,1.0,79.0,77.0,0.020497768108919307,0.6074526130161819,1.0004091004320457,0.3807119046505205,0.3004023530554355,0.22633790379410934,0.0
26.0,1.0,39.0,117.0,0.019172793563009903,1.0,2.641895132391674,0.3392141120476829,0.28832792978139693,0.08885877632661379,0.0
47.0,1.0,63.0,93.0,0.022248871747293,0.7912860485357446,1.2540622257679503,0.36661327652082915,0.28795524359744185,0.17622454511611693,0.0
25.0,1.0,38.0,118.0,0.017117135404480514,1.0,2.8183112507897015,0.3409346872611974,0.2941642727496734,0.09246230674987277,0.0
24.0,1.0,35.0,121.0,0.023858176931469254,1.0,2.5237011011340997,0.3302695690362585,0.2855029505057834,0.08189731586347491,0.0
29.0,1.0,44.0,112.0,0.016444274704155788,1.0,2.1194580868328914,0.3470513612649386,0.2952969254809997,0.10304382520026827,0.0
12.0,1.0,25.0,131.0,0.016909862959228892,1.0,2.850809571560585,0.3286840112255381,0.29612631301523096,0.046998544843447516,0.0
14.0,1.0,26.0,130.0,0.016079623576894776,1.0,2.4067042303009694,0.32745845320581335,0.29435519451413367,0.052057281071269085,0.0
157.0,0.0,157.0,0.0,0.2528988649310567,0.2670434173657794,0.43939683347659814,0.4925422586226397,0.4256512424786271,0.5911036789641525,0.3373564349565716
16.0,1.0,28.0,128.0,0.016575507902582033,1.0,2.429571769543515,0.32064692606510686,0.2817624805375814,0.06016786176099373,0.0
23.0,1.0,33.0,123.0,0.08697034749843564,1.0,2.7169569905053153,0.34111625676277,0.2947141328567734,0.08067896938205354,0.0
49.0,1.0,65.0,91.0,0.01735360768831753,0.704912784670706,1.283529467224275,0.36478474179354403,0.287511954134965,0.17892102258535736,0.0
21.0,1.0,31.0,125.0,0.021212456871497636,1.0,3.027872459592032,0.33429215318775657,0.2966156426561956,0.0756145359741124,0.0
24.0,1.0,38.0,118.0,0.01893285944014585,1.0,2.38991722179901,0.32918670422662544,0.27125176755316105,0.08982666259755025,0.0
24.0,1.0,33.0,123.0,0.03774282527120248,1.0,2.7201200160058066,0.32744542894950657,0.2775627157496497,0.08083103325629032,0.0
27.0,1.0,40.0,116.0,0.01974853406189852,1.0,2.459768231695449,0.33165734474527275,0.2797287720887666,0.09319671794728297,0.0
16.0,1.0,30.0,126.0,0.020926258416267565,1.0,2.215603557144806,0.3253707734307,0.28565543376589325,0.05999160657999015,0.0
35.0,1.0,59.0,97.0,0.01883512991855029,0.38054780364871366,0.9798123474128472,0.36805181453120805,0.31144834554864587,0.1277665158109388,0.0
26.0,1.0,40.0,116.0,0.019095297432277374,1.0,2.615584028515458,0.35264201938169804,0.30525334690998546,0.09174210102653957,0.0
30.0,1.0,47.0,109.0,0.022575834707521253,1.0,2.0062683536595123,0.3537946004309217,0.296000989141883,0.10360037948136917,0.0
25.0,1.0,41.0,115.0,0.01851019240967169,0.9247826692424043,1.3666891320637027,0.34153759838894093,0.2824086581117561,0.08545683873963036,0.0
27.0,1.0,40.0,116.0,0.016626587697084076,1.0,2.2759876851050893,0.33011518459335004,0.27557623510451745,0.09029820533589761,0.0
19.0,1.0,32.0,124.0,0.023217265134602167,1.0,2.5291487929612355,0.3396826481831975,0.3014412930353838,0.06731294173220596,0.0
17.0,1.0,28.0,128.0,0.022788024006000544,1.0,2.4499705360329584,0.3230365432667045,0.28564508845020203,0.06235733933612684,0.0
15.0,1.0,28.0,128.0,0.0170380922474044,1.0,2.282585574794549,0.31901462448204415,0.2793396943812678,0.05510517447357109,0.0
25.0,1.0,44.0,112.0,0.024000153090732924,1.0,1.845955091896034,0.35448697695753495,0.29882428917452336,0.0856869083840584,0.0
44.0,1.0,68.0,88.0,0.033349793931593444,0.8469584677324494,1.3210767007654804,0.3677083343896375,0.29550103591782434,0.17351585843449271,0.0
65.0,0.0,157.0,0.0,0.018669764779552598,0.2208882928283935,0.545647612789893,0.419379740070806,0.38323065927502425,0.31039197657899653,0.22621748145595222
59.0,1.0,103.0,53.0,0.02220952575616254,0.35696213570188756,0.7495905016086513,0.39709313887093317,0.3187778888520688,0.24236334103186727,0.0
14.0,1.0,26.0,130.0,0.02115352508514226,1.0,2.9006196000030866,0.31697310013974656,0.27966387797637926,0.052071838752555916,0.0
157.0,0.0,157.0,0.0,0.016013847955368244,0.16060873574313966,0.44149939512819414,0.4773259109131031,0.45816036239188357,0.5894169123795012,0.453285757846242
18.0,1.0,30.0,126.0,0.01828585638833582,1.0,2.6297719443272682,0.3257766466049359,0.2840428838286562,0.06528037899597625,0.0
67.0,0.0,157.0,0.0,0.2293653382097785,0.36293113004153743,0.49996877988856653,0.4726895731219767,0.3964636390027369,0.5280247999787233,0.24288156486260687
21.0,1.0,35.0,121.0,0.01621921214986132,1.0,2.908164753054421,0.3390756443696307,0.29782550682486725,0.07277286855307781,0.0
18.0,1.0,28.0,128.0,0.09308452831354225,1.0,2.3673459952547242,0.31707893348810273,0.27375295842050534,0.06349919612268547,0.0
22.0,1.0,36.0,120.0,0.015930349481238587,1.0,2.343145382035321,0.32784374663677,0.2767734339560486,0.08187699023008187,0.0
22.0,1.0,37.0,119.0,0.01563857755262124,1.0,2.5684129546005257,0.3353931427366942,0.28734409365365443,0.07155406525305184,0.0
