Tcrit_mean,Tcrit_std,Tcrit_min,Tcrit_max,elite_fracture_prob_mean,elite_fracture_prob_std,elite_fracture_prob_min,elite_fracture_prob_max,time_to_elite_fracture_mean,time_to_elite_fracture_std,time_to_elite_fracture_min,time_to_elite_fracture_max,weeks_below_elite_crit_mean,weeks_below_elite_crit_std,weeks_below_elite_crit_min,weeks_below_elite_crit_max,avg_loyal_mean,avg_loyal_std,avg_loyal_min,avg_loyal_max,peak_protest_mean,peak_protest_std,peak_protest_min,peak_protest_max,end_displaced_m_mean,end_displaced_m_std,end_displaced_m_min,end_displaced_m_max,mean_elite_mean,mean_elite_std,mean_elite_min,mean_elite_max,min_elite_mean,min_elite_std,min_elite_min,min_elite_max,mean_stab_mean,mean_stab_std,mean_stab_min,mean_stab_max,min_stab_mean,min_stab_std,min_stab_min,min_stab_max
87.0,0.0,87.0,87.0,1.0,0.0,1.0,1.0,109.0,0.0,109.0,109.0,47.0,0.0,47.0,47.0,0.02686451558854084,3.878959614448864e-18,0.026864515588540836,0.026864515588540836,1.0,0.0,1.0,1.0,2.2019841157942115,0.0,2.2019841157942115,2.2019841157942115,0.46561536943737636,0.0,0.46561536943737636,0.46561536943737636,0.32982245865714777,0.0,0.32982245865714777,0.32982245865714777,0.45021948588970934,6.206335383118183e-17,0.4502194858897093,0.4502194858897093,0.0,0.0,0.0,0.0
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.02697628041112366,3.878959614448864e-18,0.026976280411123658,0.026976280411123658,0.7262187207931325,0.0,0.7262187207931325,0.7262187207931325,1.145661504803388,0.0,1.145661504803388,1.145661504803388,0.5942131231250689,0.0,0.5942131231250689,0.5942131231250689,0.5769325030593799,0.0,0.5769325030593799,0.5769325030593799,0.9860056584563548,0.0,0.9860056584563548,0.9860056584563548,0.6516636435782064,0.0,0.6516636435782064,0.6516636435782064
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.026964306902761925,3.878959614448864e-18,0.026964306902761928,0.026964306902761928,0.7500376963546982,0.0,0.7500376963546982,0.7500376963546982,1.168672241238861,0.0,1.168672241238861,1.168672241238861,0.5772016210402765,0.0,0.5772016210402765,0.5772016210402765,0.5305250083872994,0.0,0.5305250083872994,0.5305250083872994,0.9047220192646057,0.0,0.9047220192646057,0.9047220192646057,0.6488460402877362,0.0,0.6488460402877362,0.6488460402877362
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.02857254273697891,0.0,0.02857254273697891,0.02857254273697891,0.7496457547302098,0.0,0.7496457547302098,0.7496457547302098,1.167264743459765,0.0,1.167264743459765,1.167264743459765,0.5773123208191883,0.0,0.5773123208191883,0.5773123208191883,0.5306746235735755,0.0,0.5306746235735755,0.5306746235735755,0.9048763104671043,0.0,0.9048763104671043,0.9048763104671043,0.6489892879193673,0.0,0.6489892879193673,0.6489892879193673
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.02554712815866935,0.0,0.02554712815866935,0.02554712815866935,0.7504042932582783,0.0,0.7504042932582783,0.7504042932582783,1.1699842725812335,0.0,1.1699842725812335,1.1699842725812335,0.5771027240505368,0.0,0.5771027240505368,0.5771027240505368,0.5303846398254688,0.0,0.5303846398254688,0.5303846398254688,0.9045885087476242,0.0,0.9045885087476242,0.9045885087476242,0.6487455148751257,0.0,0.6487455148751257,0.6487455148751257
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.025564443125907464,3.878959614448864e-18,0.025564443125907468,0.025564443125907468,0.7504024615725471,0.0,0.7504024615725471,0.7504024615725471,1.1699763759097568,0.0,1.1699763759097568,1.1699763759097568,0.5771036066893767,0.0,0.5771036066893767,0.5771036066893767,0.5303852936203411,0.0,0.5303852936203411,0.5303852936203411,0.9045897164299266,0.0,0.9045897164299266,0.9045897164299266,0.6487493209890568,0.0,0.6487493209890568,0.6487493209890568
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.026469282425909978,3.878959614448864e-18,0.02646928242590998,0.02646928242590998,0.7503504309207356,0.0,0.7503504309207356,0.7503504309207356,1.1698112109198655,0.0,1.1698112109198655,1.1698112109198655,0.5463263185347638,0.0,0.5463263185347638,0.5463263185347638,0.5024807129332219,0.0,0.5024807129332219,0.5024807129332219,0.9045827296216862,0.0,0.9045827296216862,0.9045827296216862,0.6486454053907822,0.0,0.6486454053907822,0.6486454053907822
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.026971785303916744,0.0,0.026971785303916744,0.026971785303916744,0.7500333546777224,0.0,0.7500333546777224,0.7500333546777224,1.1686563051293366,0.0,1.1686563051293366,1.1686563051293366,0.5806984166549113,0.0,0.5806984166549113,0.5806984166549113,0.5358307871444054,0.0,0.5358307871444054,0.5358307871444054,0.904716736166,1.2412670766236366e-16,0.9047167361659999,0.9047167361659999,0.6488133820269548,0.0,0.6488133820269548,0.6488133820269548
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.027001910704908216,0.0,0.027001910704908216,0.027001910704908216,0.7261577135584572,0.0,0.7261577135584572,0.7261577135584572,1.1149986310475577,0.0,1.1149986310475577,1.1149986310475577,0.5881068544416402,0.0,0.5881068544416402,0.5881068544416402,0.5404089015913356,0.0,0.5404089015913356,0.5404089015913356,0.944742029443213,0.0,0.944742029443213,0.944742029443213,0.6496626047232757,0.0,0.6496626047232757,0.6496626047232757
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.026998290998220032,0.0,0.026998290998220032,0.026998290998220032,0.7273899668790513,0.0,0.7273899668790513,0.7273899668790513,1.1460008466850424,0.0,1.1460008466850424,1.1460008466850424,0.5941317108278688,0.0,0.5941317108278688,0.5941317108278688,0.57207485385205,0.0,0.57207485385205,0.57207485385205,0.9842764986234306,0.0,0.9842764986234306,0.9842764986234306,0.6536851397955975,0.0,0.6536851397955975,0.6536851397955975
